tweet_id,text,retweets,urls,mentions,hashtags,emoji,emoji_text,cleaned_text
1256731376751120388,"Governors should let roads and highway construction begin before heavy traffic starts, which will be soon. Some Governors never stopped, which proved to be very smart. They built and fixed roads during long no traffic periods. Also, saved big dollars!",13587,[],[],[],[],[],"Governors should let roads and highway construction begin before heavy traffic starts, which will be soon. Some Governors never stopped, which proved to be very smart. They built and fixed roads during long no traffic periods. Also, saved big dollars!"
1257234138823684096,ive never seen a better advertisement to ramp up mask wearing so keep it up https://t.co/Tefr7NzBuS,13547,['https://t.co/Tefr7NzBuS'],[],[],[],[],ive never seen a better advertisement to ramp up mask wearing so keep it up 
1258471954664820739,"....These THUGS are dishonoring the memory of George Floyd, and I won’t let that happen. Just spoke to Governor Tim Walz and told him that the Military is with him all the way. Any difficulty and we will assume control but, when the looting starts, the shooting starts. Thank you!",13423,[],[],[],[],[],"....These THUGS are dishonoring the memory of George Floyd, and I won’t let that happen. Just spoke to Governor Tim Walz and told him that the Military is with him all the way. Any difficulty and we will assume control but, when the looting starts, the shooting starts. Thank you!"
1264714585120092161,Staten Islanders with masks drive out non-mask wearing person in grocery store. #Coronavirus https://t.co/iPQwk7lD9y,13406,['https://t.co/iPQwk7lD9y'],[],['#Coronavirus'],[],[],Staten Islanders with masks drive out non-mask wearing person in grocery store.  
1257754348395864068,"A customer came to check out just now and told me to ""take it [my mask] off. Act like a real American."" and a part of my brain just inwardly snapped. What the FUCK kind of thing is this to say to someone deemed an essential worker. I've been here this whole time helping you.",13386,[],[],[],[],[],"A customer came to check out just now and told me to ""take it [my mask] off. Act like a real American."" and a part of my brain just inwardly snapped. What the FUCK kind of thing is this to say to someone deemed an essential worker. I've been here this whole time helping you."
1262499851520131072,"#StayHomeWithSuperM Project

#4 ‘Truth Or Dare’ with SuperM 🤘

#SuperM #WeAreTheFuture #SuperMTheFuture #StayHome #StayHomeChallenge #SuperM_Truth_Or_Dare https://t.co/tEjaUUtdkr",13355,['https://t.co/tEjaUUtdkr'],[],"['#StayHomeWithSuperM', '#4', '#SuperM', '#WeAreTheFuture', '#SuperMTheFuture', '#StayHome', '#StayHomeChallenge', '#SuperM_Truth_Or_Dare']",['🤘\n\n#SuperM #WeAreTheFuture #SuperMTheFuture #StayHome #StayHomeChallenge #SuperM_Truth_Or_Dare https:'],[':sign_of_the_horns:\n\n#SuperM #WeAreTheFuture #SuperMTheFuture #StayHome #StayHomeChallenge #SuperM_Truth_Or_Dare https:']," Project

 ‘Truth Or Dare’ with SuperM 

  TheFuture  Challenge _Truth_Or_Dare "
1257442989976231939,"When somebody thanks to Corona virus
 #โควิด19 https://t.co/Pyv3mxogt7",13304,['https://t.co/Pyv3mxogt7'],[],[],[],[],"When somebody thanks to Corona virus
 #โควิด19 "
1263689894708178944,"Trump has lied about this crisis. Denied it exists. Fired scientists and oversight officials. Recommended people drink bleach. Stolen PPE from governors he doesn't like.

We need leadership to meet this moment. What we have is gutless posturing, corruption, and disinformation.",13251,[],[],[],[],[],"Trump has lied about this crisis. Denied it exists. Fired scientists and oversight officials. Recommended people drink bleach. Stolen PPE from governors he doesn't like.

We need leadership to meet this moment. What we have is gutless posturing, corruption, and disinformation."
1262146618419183616,quarantine days https://t.co/g1yxqe2BKS,13246,['https://t.co/g1yxqe2BKS'],[],[],[],[],quarantine days 
1266549838788902914,"....happen again. Just like we can’t let large scale Mail-In Ballots take root in our Country. It would be a free for all on cheating, forgery and the theft of Ballots. Whoever cheated the most would win. Likewise, Social Media. Clean up your act, NOW!!!!",13225,[],[],[],[],[],"....happen again. Just like we can’t let large scale Mail-In Ballots take root in our Country. It would be a free for all on cheating, forgery and the theft of Ballots. Whoever cheated the most would win. Likewise, Social Media. Clean up your act, NOW!!!!"
1265045009323241472,How come every cop is outfitted like an Avenger but health care professionals are out there fighting COVID wearing barrels on suspenders,13171,[],[],[],[],[],How come every cop is outfitted like an Avenger but health care professionals are out there fighting COVID wearing barrels on suspenders
1257277271968276480,"I’m hearing on good authority that #coronavirus is more rampant in the #WhiteHouse than the public is being told. A very high-ranking individual may have also been impacted! The administration is currently mum on the matter, seeking prayers instead. #COVID19",13103,[],[],"['#coronavirus', '#WhiteHouse', '#COVID19']",[],[],"I’m hearing on good authority that  is more rampant in the  than the public is being told. A very high-ranking individual may have also been impacted! The administration is currently mum on the matter, seeking prayers instead. "
1261631355110162433,"Spokesman speaks stupidly on behalf of China, trying desperately to deflect the pain and carnage that their country spread throughout the world. Its disinformation and propaganda attack on the United States and Europe is a disgrace....",13078,[],[],[],[],[],"Spokesman speaks stupidly on behalf of China, trying desperately to deflect the pain and carnage that their country spread throughout the world. Its disinformation and propaganda attack on the United States and Europe is a disgrace...."
1259989392975855621,"It took @realDonaldTrump one day to issue an #ExecutiveOrder because he was upset Twitter called him out on his lies.

It took him 3 months to order PPE to help fight #coronavirus.",13050,[],['@realDonaldTrump'],"['#ExecutiveOrder', '#coronavirus']",[],[],"It took  one day to issue an  because he was upset Twitter called him out on his lies.

It took him 3 months to order PPE to help fight ."
1265090932023549952,"Obama knew details of wiretapped Flynn phone calls, surprising top DOJ official in meeting with Biden, declassified docs show // Remember all the #FakeNews weasels hooting and hollering when Trump accused Obama off wire-tapping his campaign? #DeepStateScum https://t.co/H9IcMmcfA0",13027,['https://t.co/H9IcMmcfA0'],[],"['#FakeNews', '#DeepStateScum']",[],[],"Obama knew details of wiretapped Flynn phone calls, surprising top DOJ official in meeting with Biden, declassified docs show // Remember all the  weasels hooting and hollering when Trump accused Obama off wire-tapping his campaign?  "
1264746677019107328,One of the creepiest and most dystopian things I've seen since the pandemic began: a terrifying camera-equipped remote-controlled robot patrols Bishan-Ang Mo Kio Park in Singapore to -- for now -- warn about social distancing. Look at the fear. Story: https://t.co/12QfT1mcyZ https://t.co/hBGUhmC7N7,12977,"['https://t.co/12QfT1mcyZ', 'https://t.co/hBGUhmC7N7']",[],[],[': a terrifying camera-equipped remote-controlled robot patrols Bishan-Ang Mo Kio Park in Singapore to -- for now -- warn about social distancing. Look at the fear. Story: https://t.co/12QfT1mcyZ https:'],[': a terrifying camera-equipped remote-controlled robot patrols Bishan-Ang Mo Kio Park in Singapore to -- for now -- warn about social distancing. Look at the fear. Story: https://t.co/12QfT1mcyZ https:'],One of the creepiest and most dystopian things I've seen since the pandemic began  
1266926177878519809,It’s kinda wild seeing pics of so many police officers all over the USA wearing so much paramilitary gear they look like Robocops while some doctors in our hospitals are still wearing garbage bags for PPE.,12952,[],[],[],[],[],It’s kinda wild seeing pics of so many police officers all over the USA wearing so much paramilitary gear they look like Robocops while some doctors in our hospitals are still wearing garbage bags for PPE.
1262951526437400576,"CNN spent all day yesterday attacking Rand Paul because he “wasn’t qualified” enough to question Dr. Fauci

...He’s a doctor.

Today—they announced Greta Thunberg would be on a coronavirus panel

When did she become “qualified” enough to speak on a global pandemic?

🤔",12925,[],[],[],['🤔'],[':thinking_face:'],"CNN spent all day yesterday attacking Rand Paul because he “wasn’t qualified” enough to question Dr. Fauci

...He’s a doctor.

Today—they announced Greta Thunberg would be on a coronavirus panel

When did she become “qualified” enough to speak on a global pandemic?

"
1256796013735686144,The 2nd Wave of Covid-19 somewhere stretching with its outfit laying on the bed. Ready.,12831,[],[],[],[],[],The 2nd Wave of Covid-19 somewhere stretching with its outfit laying on the bed. Ready.
1266523357631127553,"When the right talk about “going back to normal”, they mean low-paid workers going back to service jobs where they can’t social distance and middle class people continuing to work from home but with an expanded range of leisure activities.",12827,[],[],[],[],[],"When the right talk about “going back to normal”, they mean low-paid workers going back to service jobs where they can’t social distance and middle class people continuing to work from home but with an expanded range of leisure activities."
1266230686807023616,"Twitter is doing nothing about all of the lies &amp; propaganda being put out by China or the Radical Left Democrat Party. They have targeted Republicans, Conservatives &amp; the President of the United States. Section 230 should be revoked by Congress. Until then, it will be regulated!",12784,[],[],[],[],[],"Twitter is doing nothing about all of the lies &amp; propaganda being put out by China or the Radical Left Democrat Party. They have targeted Republicans, Conservatives &amp; the President of the United States. Section 230 should be revoked by Congress. Until then, it will be regulated!"
1266523344624631809,Summer semester should be free for students this year.. Fall too. Y’all know people haven’t been working because of the pandemic yet you still want students to pay thousands to take classes.,12779,[],[],[],[],[],Summer semester should be free for students this year.. Fall too. Y’all know people haven’t been working because of the pandemic yet you still want students to pay thousands to take classes.
1258020822792495110,please don't be mad at your body if it gets bigger while keeping you alive during a damn pandemic.,12693,[],[],[],[],[],please don't be mad at your body if it gets bigger while keeping you alive during a damn pandemic.
1265076018286600194,"There is tremendous CoronaVirus testing capacity in Washington for the Senators returning to Capital Hill on Monday. Likewise the House, which should return but isn’t because of Crazy Nancy P. The 5 minute Abbott Test will be used. Please inform Dr. Brian P. Monahan. @MarkMeadows",12665,[],['@MarkMeadows'],[],[],[],"There is tremendous CoronaVirus testing capacity in Washington for the Senators returning to Capital Hill on Monday. Likewise the House, which should return but isn’t because of Crazy Nancy P. The 5 minute Abbott Test will be used. Please inform Dr. Brian P. Monahan. "
1261054993131622400,"It's a race to see who's gonna kill us faster, coronavirus or republicans",12641,[],[],[],[],[],"It's a race to see who's gonna kill us faster, coronavirus or republicans"
1258122919193927680,"Ngl with everything that’s going on, I feel everyone should know their rights when being stopped by the police: https://t.co/7leP29a1e4",12633,['https://t.co/7leP29a1e4'],[],[],[': https:'],[': https:'],"Ngl with everything that’s going on, I feel everyone should know their rights when being stopped by the police: "
1262285520689786887,"Looting leads to shooting, and that’s why a man was shot and killed in Minneapolis on Wednesday night - or look at what just happened in Louisville with 7 people shot. I don’t want this to happen, and that’s what the expression put out last night means....",12532,[],[],[],[],[],"Looting leads to shooting, and that’s why a man was shot and killed in Minneapolis on Wednesday night - or look at what just happened in Louisville with 7 people shot. I don’t want this to happen, and that’s what the expression put out last night means...."
1256048866614378496,"On Memorial Day, we honor those who gave all for us. That takes different forms this year, but it’s even more vital with the loss of so many veterans to COVID-19.

The way they lived, in service to one another, should be our roadmap in the months ahead. https://t.co/S0sqvuicm8",12497,['https://t.co/S0sqvuicm8'],[],[],[],[],"On Memorial Day, we honor those who gave all for us. That takes different forms this year, but it’s even more vital with the loss of so many veterans to COVID-19.

The way they lived, in service to one another, should be our roadmap in the months ahead. "
1263282491043037184,"In order to entertain his daughter who is bored during quarantine they go to the garbage every day together — wearing different costumes. 

Dads, bruh.🌎❤️https://t.co/pGLbgL2T77",12495,['https://t.co/pGLbgL2T77'],[],[],['🌎❤️https:'],[':globe_showing_Americas::red_heart:https:'],"In order to entertain his daughter who is bored during quarantine they go to the garbage every day together — wearing different costumes. 

Dads, bruh."
1263134957502947328,"Here is the video. On LIVE TV the APD just broke car windows, slashed tires, tazed both passengers and arrested both passengers for NOTHING. RIPPED THEM OUT OF THER CAR. #AtlantaRiots #ATLFORUS #BlackLivesMatter https://t.co/9XFDEdq7qr",12467,['https://t.co/9XFDEdq7qr'],[],"['#AtlantaRiots', '#ATLFORUS', '#BlackLivesMatter']",[],[],"Here is the video. On LIVE TV the APD just broke car windows, slashed tires, tazed both passengers and arrested both passengers for NOTHING. RIPPED THEM OUT OF THER CAR.    "
1258918921752764421,"I HAVE HUGE NEWS! 

Staunton, Virginia, a city that voted twice for President Obama, 

just flipped 3 incumbent city council seats from 🔵🔜🔴. 

These are monumental, earth-shattering Republican wins.",12396,[],[],[],['🔵🔜🔴'],[':blue_circle::SOON_arrow::red_circle:'],"I HAVE HUGE NEWS! 

Staunton, Virginia, a city that voted twice for President Obama, 

just flipped 3 incumbent city council seats from . 

These are monumental, earth-shattering Republican wins."
1256921471286468609,"Serious question. What do you guys think the REAL #coronavirus death toll is? Under 10k? 

Please make this video viral:

""It means technically even if you died of a clear alternate cause, but you had COVID at the same time, it’s still listed as a COVID death."" https://t.co/2fiqCX3QAx",12382,['https://t.co/2fiqCX3QAx'],[],['#coronavirus'],[],[],"Serious question. What do you guys think the REAL  death toll is? Under 10k? 

Please make this video viral:

""It means technically even if you died of a clear alternate cause, but you had COVID at the same time, it’s still listed as a COVID death."" "
1266422625032642563,"Deactivated my account bc I was so upset about the deadly (lack of) federal response to COVID-19, but the implosion of the Department of Justice with the Flynn dismissal has brought me back. 

The once proud DOJ is now nothing but a political arm of Donald Trump.",12379,[],[],[],[],[],"Deactivated my account bc I was so upset about the deadly (lack of) federal response to COVID-19, but the implosion of the Department of Justice with the Flynn dismissal has brought me back. 

The once proud DOJ is now nothing but a political arm of Donald Trump."
1263814853921251333,"Some stories about the fact that in order to get outside and perhaps, even a little exercise, I played golf over the weekend. The Fake &amp; Totally Corrupt News makes it sound like a mortal sin - I knew this would happen! What they don’t say is that it was my first golf in almost...",12366,[],[],[],[],[],"Some stories about the fact that in order to get outside and perhaps, even a little exercise, I played golf over the weekend. The Fake &amp; Totally Corrupt News makes it sound like a mortal sin - I knew this would happen! What they don’t say is that it was my first golf in almost..."
1262108408334807040,"Agencies Of Jungkook, Mingyu, Cha Eun Woo, And Jaehyun Apologize For Itaewon Outing + Confirm They Tested Negative For COVID-19
https://t.co/qtcFhQLPZY https://t.co/Q2N2kqrX8c",12344,"['https://t.co/qtcFhQLPZY', 'https://t.co/Q2N2kqrX8c']",[],[],['://t.co/qtcFhQLPZY https:'],['://t.co/qtcFhQLPZY https:'],"Agencies Of Jungkook, Mingyu, Cha Eun Woo, And Jaehyun Apologize For Itaewon Outing + Confirm They Tested Negative For COVID-19
 "
1260365355588993024,"Did you know:

A Brooklyn field hospital was constructed for $21 MILLION to fight Coronavirus

It never saw a single patient.

Why didn’t Andrew Cuomo send elderly patients here instead of infecting nursing homes in New York, needlessly killing thousands?

🤔",12294,[],[],[],['🤔'],[':thinking_face:'],"Did you know:

A Brooklyn field hospital was constructed for $21 MILLION to fight Coronavirus

It never saw a single patient.

Why didn’t Andrew Cuomo send elderly patients here instead of infecting nursing homes in New York, needlessly killing thousands?

"
1266914025897590787,OHHHH OKAY. they didn’t do this when all those white people was protesting against quarantine huh? https://t.co/KYB9wZTnJu,12291,['https://t.co/KYB9wZTnJu'],[],[],[],[],OHHHH OKAY. they didn’t do this when all those white people was protesting against quarantine huh? 
1259844948960120833,"Dr. Fauci now says the vaccines may not even work well.  Time to move on.  Keep doing our best, back to school &amp; work, reform nursing home policies state-by-state.",12288,[],[],[],[],[],"Dr. Fauci now says the vaccines may not even work well.  Time to move on.  Keep doing our best, back to school &amp; work, reform nursing home policies state-by-state."
1265017530688700421,"wow so Los Angeles just decided to punish protesters by closing COVID-19 testing centers. pay attention to how testing access will be used to punish cities for protesting right now, these systems don’t protect you. https://t.co/lxTe7BuZp3",12285,['https://t.co/lxTe7BuZp3'],[],[],[],[],"wow so Los Angeles just decided to punish protesters by closing COVID-19 testing centers. pay attention to how testing access will be used to punish cities for protesting right now, these systems don’t protect you. "
1265009852516110336,"Yes, and then, people have tweeted at me, ""Oh sure, maybe the Obama Admin left a Pandemic Playbook, but was it specific about this kind of virus?""  

Here is PAGE NINE.  PAGE NINE. https://t.co/921prhwhzU",12284,['https://t.co/921prhwhzU'],[],[],[],[],"Yes, and then, people have tweeted at me, ""Oh sure, maybe the Obama Admin left a Pandemic Playbook, but was it specific about this kind of virus?""  

Here is PAGE NINE.  PAGE NINE. "
1266939984457523200,"HCQ - MUST LISTEN&gt;

How fast does this pandemic end if you could start feeling better in as soon as 5 hours??? https://t.co/LOcbznwV7X",12277,['https://t.co/LOcbznwV7X'],[],[],[],[],"HCQ - MUST LISTEN&gt;

How fast does this pandemic end if you could start feeling better in as soon as 5 hours??? "
1263766711607558147,LA County is likely to extend stay at home orders through the month of July. This means LA residents will be couped up inside longer than Brock Turner was imprisoned for raping an unconscious woman.,12273,[],[],[],[],[],LA County is likely to extend stay at home orders through the month of July. This means LA residents will be couped up inside longer than Brock Turner was imprisoned for raping an unconscious woman.
1263977286761697280,Getting an 8pm curfew alert on my phone during a pandemic and Depression while Trump invites Putin to the US is about where I thought we'd be in year 4 of Trump.,12257,[],[],[],[],[],Getting an 8pm curfew alert on my phone during a pandemic and Depression while Trump invites Putin to the US is about where I thought we'd be in year 4 of Trump.
1266470822564200456,"So the so-called HHS Whistleblower was against HYDROXYCHLOROQUINE. Then why did he make, and sign, an emergency use authorization? @NorahODonnell said, “He shared his concerns with a reporter.” In other words, he LEAKED. A dumb @60Minutes hit job on a grandstanding Never Trumper!",12254,[],"['@NorahODonnell', '@60Minutes']",[],[],[],"So the so-called HHS Whistleblower was against HYDROXYCHLOROQUINE. Then why did he make, and sign, an emergency use authorization?  said, “He shared his concerns with a reporter.” In other words, he LEAKED. A dumb  hit job on a grandstanding Never Trumper!"
1266553290390552577,BREAKING: Dr. Fauci says every American needs to wear a mask in public.,12224,[],[],[],[],[],BREAKING: Dr. Fauci says every American needs to wear a mask in public.
1260641849280131072,"The President is tested every day.

Every single person he comes into contact with is also tested.

If anyone tests positive, they are immediately quarantined and their contacts are tested.

See? He DOES understand how to stop the virus. He just doesn't give a shit about YOU.",12213,[],[],[],[],[],"The President is tested every day.

Every single person he comes into contact with is also tested.

If anyone tests positive, they are immediately quarantined and their contacts are tested.

See? He DOES understand how to stop the virus. He just doesn't give a shit about YOU."
1266618016231456768,"A Senior Intelligence Source tells me there is agreement among most of the 17 Intelligence agencies that COVID-19 originated in the Wuhan lab. The source stressed that the release is believed to be a MISTAKE, and was not intentional.",12188,[],[],[],[],[],"A Senior Intelligence Source tells me there is agreement among most of the 17 Intelligence agencies that COVID-19 originated in the Wuhan lab. The source stressed that the release is believed to be a MISTAKE, and was not intentional."
1262206623004504064,This rollercoaster ride of hyper productivity and excessive laziness during quarantine is exhausting.,12161,[],[],[],[],[],This rollercoaster ride of hyper productivity and excessive laziness during quarantine is exhausting.
1266858036532072448,"Americans are a piece of work. We can’t fathom a society where we pay people to stay home. The two options we can conceive of are: everyone stays out and dies from illness, or everyone stays in and dies from poverty. We don’t stop to ask, might there be an alternate arrangement? https://t.co/97YvaNDnXr",12079,['https://t.co/97YvaNDnXr'],[],[],[],[],"Americans are a piece of work. We can’t fathom a society where we pay people to stay home. The two options we can conceive of are: everyone stays out and dies from illness, or everyone stays in and dies from poverty. We don’t stop to ask, might there be an alternate arrangement? "
1257788400486297600,Mark Zuckerberg has made $31.4 billion during a pandemic. That’s the looting we should be talking about.,12018,[],[],[],[],[],Mark Zuckerberg has made $31.4 billion during a pandemic. That’s the looting we should be talking about.
1258886348699652096,“Why are people in LA protesting if it happened in Minnesota ?” https://t.co/rnchjHJ6rk,12001,['https://t.co/rnchjHJ6rk'],[],[],[],[],“Why are people in LA protesting if it happened in Minnesota ?” 
1264715857944621056,"2 weeks into                    2 months into
quarantine:                      quarantine: https://t.co/scAxZNR5DJ",11954,['https://t.co/scAxZNR5DJ'],[],[],[':                      quarantine: https:'],[':                      quarantine: https:'],"2 weeks into                    2 months into
quarantine "
1256359120413896704,Can we all agree there is nothing brave about not wearing a mask? It is selfish and vain.,11948,[],[],[],[],[],Can we all agree there is nothing brave about not wearing a mask? It is selfish and vain.
1256875534253883393,"Nobody in 50 years has been WEAKER on China than Sleepy Joe Biden. He was asleep at the wheel. He gave them EVERYTHING they wanted, including rip-off Trade Deals. I am getting it all back!",11912,[],[],[],[],[],"Nobody in 50 years has been WEAKER on China than Sleepy Joe Biden. He was asleep at the wheel. He gave them EVERYTHING they wanted, including rip-off Trade Deals. I am getting it all back!"
1261690347471671296,"We’ve done a GREAT job on Covid response, making all Governors look good, some fantastic (and that’s OK), but the Lamestream Media doesn’t want to go with that narrative, and the Do Nothing Dems talking point is to say only bad about “Trump”. I made everybody look good, but me!",11909,[],[],[],[],[],"We’ve done a GREAT job on Covid response, making all Governors look good, some fantastic (and that’s OK), but the Lamestream Media doesn’t want to go with that narrative, and the Do Nothing Dems talking point is to say only bad about “Trump”. I made everybody look good, but me!"
1262256846191996929,please don’t offer me money for my username unless you’re confident you can outbid a $54 billion pharmaceutical company. thanks love u.,11880,[],[],[],[],[],please don’t offer me money for my username unless you’re confident you can outbid a $54 billion pharmaceutical company. thanks love u.
1263402507767857157,SCOOP @CBSNews obtains @RichardGrenell notification to congress declassified “unmasking list” Flynn between late 2016 and January 2017 - Read 3 pages provided by NSA here https://t.co/NozVpQlRn2,11865,['https://t.co/NozVpQlRn2'],"['@CBSNews', '@RichardGrenell']",[],[],[],SCOOP  obtains  notification to congress declassified “unmasking list” Flynn between late 2016 and January 2017 - Read 3 pages provided by NSA here 
1265465763693035520,Forgot my mask @ the crib but a nigga need his toilet paper https://t.co/zAboVzMtbR,11836,['https://t.co/zAboVzMtbR'],[],[],[],[],Forgot my mask @ the crib but a nigga need his toilet paper 
1261581118458888192,"BREAKING: German intelligence reports on January 21, Xi Jinping asked WHO chief Tedros to hold back information about a human-to-human transmission and to delay a pandemic warning - @DerSpiegel",11835,[],['@DerSpiegel'],[],[],[],"BREAKING: German intelligence reports on January 21, Xi Jinping asked WHO chief Tedros to hold back information about a human-to-human transmission and to delay a pandemic warning - "
1266907621077868544,"BREAKING: Insider Reveals @CherryHealthMI &amp; @CBSNews Staged FAKE #COVID19 Testing Line on @CBSThisMorning

“We knew they(CBS) were coming, had no clue we were going to have to like do FAKE PATIENTS” – RN, Cherry Health

""There were real patients which made it worse""

#ExposeCBS https://t.co/tA4LoS7P22",11808,['https://t.co/tA4LoS7P22'],"['@CherryHealthMI', '@CBSNews', '@CBSThisMorning']","['#COVID19', '#ExposeCBS']",[],[],"BREAKING: Insider Reveals  &amp;  Staged FAKE  Testing Line on 

“We knew they(CBS) were coming, had no clue we were going to have to like do FAKE PATIENTS” – RN, Cherry Health

""There were real patients which made it worse""

 "
1261368176148918274,"It's not just Trump. None of this - the 100,000 dead, the tens of millions unemployed, the social fabric shredded, the global reputation collapsed - would have happened without the full support of the Republican Party.",11796,[],[],[],[],[],"It's not just Trump. None of this - the 100,000 dead, the tens of millions unemployed, the social fabric shredded, the global reputation collapsed - would have happened without the full support of the Republican Party."
1264168685952008192,"BAMBAM x UNICEF Online Charity Show
2020.5.31 6:00PM (KST)

YouTube: WorkpointOfficial

#GOT7  #갓세븐 @GOT7Official
#IGOT7  #아가새
#BamBam #뱀뱀
#UNICEF_Thailand
#LoveDeliveryFest
#COVID19 #โควิด19
@UNICEF_Thailand https://t.co/Q8Q4OdqHWT",11795,['https://t.co/Q8Q4OdqHWT'],"['@GOT7Official', '@UNICEF_Thailand']","['#GOT7', '#IGOT7', '#BamBam', '#UNICEF_Thailand', '#LoveDeliveryFest', '#COVID19']",[':00PM (KST)\n\nYouTube:'],[':00PM (KST)\n\nYouTube:'],"BAMBAM x UNICEF Online Charity Show
2020.5.31 6 WorkpointOfficial

  #갓세븐 
  #아가새
 #뱀뱀


 #โควิด19
 "
1260091180190240768,I feel sorry for that Professor who lost his job for shagging during the lockdown. He should've just said he was worried his penis had stopped working and he wanted to double check.,11726,[],[],[],[],[],I feel sorry for that Professor who lost his job for shagging during the lockdown. He should've just said he was worried his penis had stopped working and he wanted to double check.
1260587020956717058,"Throwing Texans in jail whose biz's shut down through no fault of their own is wrong.

I am eliminating jail for violating an order, retroactive to April 2, superseding local orders.

Criminals shouldn’t be released to prevent COVID-19 just to put business owners in their place.",11724,[],[],[],[],[],"Throwing Texans in jail whose biz's shut down through no fault of their own is wrong.

I am eliminating jail for violating an order, retroactive to April 2, superseding local orders.

Criminals shouldn’t be released to prevent COVID-19 just to put business owners in their place."
1260270569624346624,"As an American currently in South Korea, it’s very interesting to me the stark contrast of how different the two countries’ response to coronavirus is. I don’t think most Americans fully understand the lengths that South Korea has undergone, so I’ll try my best to explain.",11676,[],[],[],[],[],"As an American currently in South Korea, it’s very interesting to me the stark contrast of how different the two countries’ response to coronavirus is. I don’t think most Americans fully understand the lengths that South Korea has undergone, so I’ll try my best to explain."
1262729873761730560,"Today at the White House nurses protested for PPE, with 88 pairs of shoes to represent each nurse who has died from coronavirus.

Yet they didn’t get the attention a few angry white men with guns get.
 https://t.co/CjaVs37rRN",11670,['https://t.co/CjaVs37rRN'],[],[],[],[],"Today at the White House nurses protested for PPE, with 88 pairs of shoes to represent each nurse who has died from coronavirus.

Yet they didn’t get the attention a few angry white men with guns get.
 "
1265775710586712067,Here's a short list of things we do and don't yet know about #COVID19.,11608,[],[],['#COVID19'],[],[],Here's a short list of things we do and don't yet know about .
1260559563972960256,"Wow! The Front Page @washingtonpost Headline reads, “A BOOST IN TESTS, BUT LACK OF TAKERS.” We have done a great job on Ventilators, Testing, and everything else. Were left little by Obama. Over 11 million tests, and going up fast. More than all countries in the world, combined.",11591,[],['@washingtonpost'],[],[],[],"Wow! The Front Page  Headline reads, “A BOOST IN TESTS, BUT LACK OF TAKERS.” We have done a great job on Ventilators, Testing, and everything else. Were left little by Obama. Over 11 million tests, and going up fast. More than all countries in the world, combined."
1260167707741368320,A new low: Pulling a prank on essential workers in the middle of a global pandemic. And making essential workers clean up your mess. Despicable. https://t.co/hMu8g5cJY9,11558,['https://t.co/hMu8g5cJY9'],[],[],[': Pulling a prank on essential workers in the middle of a global pandemic. And making essential workers clean up your mess. Despicable. https:'],[': Pulling a prank on essential workers in the middle of a global pandemic. And making essential workers clean up your mess. Despicable. https:'],A new low: Pulling a prank on essential workers in the middle of a global pandemic. And making essential workers clean up your mess. Despicable. 
1258498492311404549,Why do we have covid tracers and not pedo tracers?,11537,[],[],[],[],[],Why do we have covid tracers and not pedo tracers?
1257137062844784643,"First they burned down our economy, impoverishing millions through the lie of #coronavirus virulence. 
Now they support burning down entire cities. 

This year has been an act of war against @realDonaldTrump and the people that voted for him. 

The Democrats are truly evil.",11532,[],['@realDonaldTrump'],['#coronavirus'],[],[],"First they burned down our economy, impoverishing millions through the lie of  virulence. 
Now they support burning down entire cities. 

This year has been an act of war against  and the people that voted for him. 

The Democrats are truly evil."
1262213191817461761,"anonymous has only been back for three (3) hours and has already shut down the minneapolis police website, hacked into Chicago PD police radios and stopped them from communicating about protests, &amp; aired out y’all president all over twitter. they’re not here to play 😭",11495,[],[],[],['😭'],[':loudly_crying_face:'],"anonymous has only been back for three (3) hours and has already shut down the minneapolis police website, hacked into Chicago PD police radios and stopped them from communicating about protests, &amp; aired out y’all president all over twitter. they’re not here to play "
1264711626961367054,If only Number 10 had acted as quickly and forcefully on the pandemic in March as it has to save Dominic Cummings.,11469,[],[],[],[],[],If only Number 10 had acted as quickly and forcefully on the pandemic in March as it has to save Dominic Cummings.
1266587176357244931,"Over 1 million cases of COVID-19. Almost 70,000 dead. What is upsetting President Trump? Tough questions from the press.

Cry me a river, Mr. President. https://t.co/MbSZJ0UMel",11455,['https://t.co/MbSZJ0UMel'],[],[],[],[],"Over 1 million cases of COVID-19. Almost 70,000 dead. What is upsetting President Trump? Tough questions from the press.

Cry me a river, Mr. President. "
1263756489178542081,Last night was the first CA House District to flip Republican in two decades... it is happening!!!,11446,[],[],[],[],[],Last night was the first CA House District to flip Republican in two decades... it is happening!!!
1265862082701873153,BREAKING: U.S. Officials Have Declassified List Of Obama Officials Who Were Involved In ‘Unmasking’ General Flynn | The Daily Wire https://t.co/0ErKG7XMz8,11425,['https://t.co/0ErKG7XMz8'],[],[],[],[],BREAKING: U.S. Officials Have Declassified List Of Obama Officials Who Were Involved In ‘Unmasking’ General Flynn | The Daily Wire 
1261501158931259399,"The White House CoronaVirus Task Force, headed by Vice President Mike Pence, has done a fantastic job of bringing together vast highly complex resources that have set a high standard for others to follow in the future. Ventilators, which were few &amp; in bad shape, are now being....",11407,[],[],[],[],[],"The White House CoronaVirus Task Force, headed by Vice President Mike Pence, has done a fantastic job of bringing together vast highly complex resources that have set a high standard for others to follow in the future. Ventilators, which were few &amp; in bad shape, are now being...."
